{'device': 'gnfuv-temp-exp1-55d487b85b-5g2xh', 'humidity': 21.0, 'temperature': 40.0, 'experiment': 1.0, 'time': 1522084757.406089}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 49.0, 'temperature': 25.0, 'experiment': 1.0, 'time': 1522082231.291679}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 49.0, 'temperature': 25.0, 'experiment': 1.0, 'time': 1522082238.853186}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 49.0, 'temperature': 25.0, 'experiment': 1.0, 'time': 1522082250.167194}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 50.0, 'temperature': 26.0, 'experiment': 1.0, 'time': 1522082255.65656}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 49.0, 'temperature': 25.0, 'experiment': 1.0, 'time': 1522082265.440654}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 50.0, 'temperature': 26.0, 'experiment': 1.0, 'time': 1522082272.785221}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 48.0, 'temperature': 25.0, 'experiment': 1.0, 'time': 1522082277.570397}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 49.0, 'temperature': 26.0, 'experiment': 1.0, 'time': 1522082282.367959}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 49.0, 'temperature': 26.0, 'experiment': 1.0, 'time': 1522082287.589319}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 49.0, 'temperature': 26.0, 'experiment': 1.0, 'time': 1522082294.857908}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 49.0, 'temperature': 26.0, 'experiment': 1.0, 'time': 1522082299.595642}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 49.0, 'temperature': 26.0, 'experiment': 1.0, 'time': 1522082306.883307}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 49.0, 'temperature': 26.0, 'experiment': 1.0, 'time': 1522082314.1529}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 49.0, 'temperature': 26.0, 'experiment': 1.0, 'time': 1522082318.918496}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 49.0, 'temperature': 26.0, 'experiment': 1.0, 'time': 1522082326.191647}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 49.0, 'temperature': 26.0, 'experiment': 1.0, 'time': 1522082330.927927}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 49.0, 'temperature': 26.0, 'experiment': 1.0, 'time': 1522082335.634579}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 49.0, 'temperature': 26.0, 'experiment': 1.0, 'time': 1522082340.397271}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 49.0, 'temperature': 26.0, 'experiment': 1.0, 'time': 1522082345.122298}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 49.0, 'temperature': 26.0, 'experiment': 1.0, 'time': 1522082349.853409}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 48.0, 'temperature': 26.0, 'experiment': 1.0, 'time': 1522082354.621487}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 48.0, 'temperature': 26.0, 'experiment': 1.0, 'time': 1522082359.512112}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 48.0, 'temperature': 26.0, 'experiment': 1.0, 'time': 1522082372.029791}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 48.0, 'temperature': 26.0, 'experiment': 1.0, 'time': 1522082379.264079}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 48.0, 'temperature': 26.0, 'experiment': 1.0, 'time': 1522082388.995376}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 48.0, 'temperature': 26.0, 'experiment': 1.0, 'time': 1522082398.310536}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 48.0, 'temperature': 26.0, 'experiment': 1.0, 'time': 1522082403.113268}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 48.0, 'temperature': 27.0, 'experiment': 1.0, 'time': 1522082415.86824}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 48.0, 'temperature': 27.0, 'experiment': 1.0, 'time': 1522082424.716409}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 48.0, 'temperature': 27.0, 'experiment': 1.0, 'time': 1522082429.976353}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 48.0, 'temperature': 27.0, 'experiment': 1.0, 'time': 1522082434.785737}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 47.0, 'temperature': 27.0, 'experiment': 1.0, 'time': 1522082439.544217}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 47.0, 'temperature': 27.0, 'experiment': 1.0, 'time': 1522082444.532344}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 47.0, 'temperature': 27.0, 'experiment': 1.0, 'time': 1522082449.301683}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 47.0, 'temperature': 27.0, 'experiment': 1.0, 'time': 1522082454.085864}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 47.0, 'temperature': 27.0, 'experiment': 1.0, 'time': 1522082458.832197}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 47.0, 'temperature': 27.0, 'experiment': 1.0, 'time': 1522082463.576745}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 47.0, 'temperature': 27.0, 'experiment': 1.0, 'time': 1522082473.389365}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 47.0, 'temperature': 27.0, 'experiment': 1.0, 'time': 1522082478.204725}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 47.0, 'temperature': 27.0, 'experiment': 1.0, 'time': 1522082483.057375}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 47.0, 'temperature': 27.0, 'experiment': 1.0, 'time': 1522082490.351098}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 46.0, 'temperature': 27.0, 'experiment': 1.0, 'time': 1522082500.159585}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 46.0, 'temperature': 27.0, 'experiment': 1.0, 'time': 1522082504.967369}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 46.0, 'temperature': 27.0, 'experiment': 1.0, 'time': 1522082509.693532}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 46.0, 'temperature': 27.0, 'experiment': 1.0, 'time': 1522082522.026339}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 46.0, 'temperature': 27.0, 'experiment': 1.0, 'time': 1522082526.737892}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 46.0, 'temperature': 27.0, 'experiment': 1.0, 'time': 1522082531.503498}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 47.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082538.770743}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 47.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082543.559661}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 47.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082548.296425}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 46.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082553.168474}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 46.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082558.209458}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 46.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082562.994772}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 46.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082576.292282}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 27.0, 'experiment': 1.0, 'time': 1522082581.067324}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 46.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082591.424403}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 46.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082596.203679}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 46.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082600.933693}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 46.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082605.675216}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 46.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082612.945696}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 46.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082617.703671}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 46.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082622.443635}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 46.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082627.210132}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082631.979442}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082637.253683}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082642.080804}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082647.113544}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082651.99113}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082656.732872}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082661.532014}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082666.297329}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082673.558575}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082683.715867}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082693.557923}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082699.127381}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082704.975805}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 46.0, 'temperature': 29.0, 'experiment': 1.0, 'time': 1522082710.902009}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 46.0, 'temperature': 29.0, 'experiment': 1.0, 'time': 1522082716.71853}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082722.778984}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082728.128548}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082733.322611}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 29.0, 'experiment': 1.0, 'time': 1522082739.36249}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 44.0, 'temperature': 28.0, 'experiment': 1.0, 'time': 1522082758.864421}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 29.0, 'experiment': 1.0, 'time': 1522082763.649879}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 29.0, 'experiment': 1.0, 'time': 1522082770.915762}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 29.0, 'experiment': 1.0, 'time': 1522082780.735571}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 29.0, 'experiment': 1.0, 'time': 1522082785.468322}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 29.0, 'experiment': 1.0, 'time': 1522082790.203536}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 29.0, 'experiment': 1.0, 'time': 1522082794.962795}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 29.0, 'experiment': 1.0, 'time': 1522082799.809088}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 29.0, 'experiment': 1.0, 'time': 1522082809.15671}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 29.0, 'experiment': 1.0, 'time': 1522082816.258902}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 29.0, 'experiment': 1.0, 'time': 1522082824.669679}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 29.0, 'experiment': 1.0, 'time': 1522082838.560035}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 29.0, 'experiment': 1.0, 'time': 1522082845.199741}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 29.0, 'experiment': 1.0, 'time': 1522082851.838148}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 29.0, 'experiment': 1.0, 'time': 1522082858.479401}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 29.0, 'experiment': 1.0, 'time': 1522082865.118869}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 29.0, 'experiment': 1.0, 'time': 1522082871.75975}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 29.0, 'experiment': 1.0, 'time': 1522082876.595796}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 29.0, 'experiment': 1.0, 'time': 1522082881.392699}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 45.0, 'temperature': 29.0, 'experiment': 1.0, 'time': 1522082906.138553}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 44.0, 'temperature': 29.0, 'experiment': 1.0, 'time': 1522082911.876374}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 44.0, 'temperature': 29.0, 'experiment': 1.0, 'time': 1522082922.629456}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 44.0, 'temperature': 29.0, 'experiment': 1.0, 'time': 1522082956.212217}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 44.0, 'temperature': 29.0, 'experiment': 1.0, 'time': 1522082970.079191}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 44.0, 'temperature': 30.0, 'experiment': 1.0, 'time': 1522082974.319414}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 44.0, 'temperature': 30.0, 'experiment': 1.0, 'time': 1522082980.959233}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 44.0, 'temperature': 30.0, 'experiment': 1.0, 'time': 1522082987.599252}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 43.0, 'temperature': 30.0, 'experiment': 1.0, 'time': 1522082994.237207}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 43.0, 'temperature': 30.0, 'experiment': 1.0, 'time': 1522083003.407413}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 43.0, 'temperature': 30.0, 'experiment': 1.0, 'time': 1522083010.079468}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 43.0, 'temperature': 30.0, 'experiment': 1.0, 'time': 1522083016.7185}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 43.0, 'temperature': 30.0, 'experiment': 1.0, 'time': 1522083023.356046}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 43.0, 'temperature': 30.0, 'experiment': 1.0, 'time': 1522083029.998637}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 43.0, 'temperature': 30.0, 'experiment': 1.0, 'time': 1522083036.638695}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 42.0, 'temperature': 30.0, 'experiment': 1.0, 'time': 1522083045.817221}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 42.0, 'temperature': 30.0, 'experiment': 1.0, 'time': 1522083052.477252}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 41.0, 'temperature': 30.0, 'experiment': 1.0, 'time': 1522083059.19926}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 41.0, 'temperature': 30.0, 'experiment': 1.0, 'time': 1522083065.839614}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 42.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083072.474494}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 42.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083079.119413}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 41.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083085.758023}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 40.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083094.9271}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 40.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083101.59754}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 40.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083108.238652}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 40.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083114.877998}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 40.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083136.878316}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 39.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083143.519538}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 39.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083177.111764}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 39.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083200.19279}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 38.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083208.763559}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 38.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083218.230537}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 38.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083222.978862}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 38.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083232.012081}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 38.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083236.784014}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 38.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083241.513689}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 38.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083246.32034}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 38.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083267.810762}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 38.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083273.132459}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 38.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083281.278246}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 38.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083288.584749}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 38.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083293.324025}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 38.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083298.117073}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 38.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083302.911414}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 38.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083315.327396}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 38.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083320.417974}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 38.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083327.701166}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 38.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083344.125867}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 38.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083353.336639}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 38.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083362.526036}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 38.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083374.252464}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 38.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083380.879487}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 38.0, 'temperature': 32.0, 'experiment': 1.0, 'time': 1522083390.433756}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 38.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083400.262497}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 38.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083407.546563}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 38.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083412.867341}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 38.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083420.175717}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 37.0, 'temperature': 31.0, 'experiment': 1.0, 'time': 1522083432.726901}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 37.0, 'temperature': 32.0, 'experiment': 1.0, 'time': 1522083440.147083}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 37.0, 'temperature': 32.0, 'experiment': 1.0, 'time': 1522083446.10473}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 37.0, 'temperature': 32.0, 'experiment': 1.0, 'time': 1522083450.833549}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 37.0, 'temperature': 32.0, 'experiment': 1.0, 'time': 1522083458.185522}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 37.0, 'temperature': 32.0, 'experiment': 1.0, 'time': 1522083463.01105}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 37.0, 'temperature': 32.0, 'experiment': 1.0, 'time': 1522083470.289676}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 37.0, 'temperature': 32.0, 'experiment': 1.0, 'time': 1522083480.07725}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 37.0, 'temperature': 32.0, 'experiment': 1.0, 'time': 1522083484.93763}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 37.0, 'temperature': 32.0, 'experiment': 1.0, 'time': 1522083490.427793}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 37.0, 'temperature': 32.0, 'experiment': 1.0, 'time': 1522083501.047515}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 37.0, 'temperature': 32.0, 'experiment': 1.0, 'time': 1522083512.108406}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 37.0, 'temperature': 32.0, 'experiment': 1.0, 'time': 1522083525.442212}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 36.0, 'temperature': 32.0, 'experiment': 1.0, 'time': 1522083535.199481}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 36.0, 'temperature': 32.0, 'experiment': 1.0, 'time': 1522083541.838354}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 36.0, 'temperature': 32.0, 'experiment': 1.0, 'time': 1522083547.03948}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 36.0, 'temperature': 32.0, 'experiment': 1.0, 'time': 1522083552.247839}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 36.0, 'temperature': 32.0, 'experiment': 1.0, 'time': 1522083559.570691}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 36.0, 'temperature': 32.0, 'experiment': 1.0, 'time': 1522083565.81266}
{'device': 'gnfuv-temp-exp1-55d487b85b-xcl97', 'humidity': 36.0, 'temperature': 32.0, 'experiment': 1.0, 'time': 1522083570.61687}
